40,41	31940
28,23	31940
19,23	31940
82,102	31940
64,65	31940
49,86	31940
152,153	31940
26,27	31940
72,111	31940
139,140	31940
154,79	31940
14,15	31940
152,56	31940
16,2	31960
67,31	31960
128,119	31960
40,67	31960
144,125	31960
12,52	31960
49,86	31960
82,102	31960
64,65	31960
19,28	31960
19,20	31960
16,1	31960
152,153	31960
117,118	31960
106,86	31960
56,86	31960
16,2	31980
122,155	31980
73,36	31980
144,125	31980
144,156	31980
12,52	31980
130,109	31980
140,157	31980
120,135	31980
145,135	31980
49,86	31980
82,102	31980
64,65	31980
25,146	31980
16,1	31980
139,140	31980
104,72	31980
112,111	31980
106,86	31980
104,110	31980
12,13	32000
56,73	32000
56,108	32000
0,16,2	32000
104,106,76	32000
0,16,1	32000
73,36	32000
11,77	32000
12,52	32000
26,107	32000
144,125	32000
49,86	32000
82,102	32000
64,65	32000
26,27	32000
25,146	32000
21,150	32000
139,140	32000
117,118	32000
120,147	32000
112,104	32000
56,36	32020
41,31	32020
16,2	32020
104,76	32020
41,67	32020
144,125	32020
130,107,109	32020
108,109	32020
12,52	32020
108,37	32020
156,125	32020
53,23	32020
49,106	32020
82,102	32020
26,27	32020
136,156	32020
16,1	32020
65,39	32020
120,147	32020
112,104	32020
16,2	32040
48,49,106	32040
48,106,86	32040
122,78	32040
155,78	32040
73,36	32040
56,36	32040
144,136	32040
144,146	32040
130,107	32040
26,107	32040
12,52	32040
38,39	32040
80,91	32040
53,23	32040
82,102	32040
26,27	32040
16,1	32040
138,126	32040
72,86	32040
120,147	32040
27,111	32040
0,16,2	32060
108,37	32060
158,14	32060
53,23	32060
64,65	32060
25,151	32060
26,107	32060
26,27	32060
136,146	32060
136,94	32060
74,61	32060
73,109	32060
92,159	32060
91,79	32060
34,35	32060
130,107	32060
42,82	32060
42,30	32060
16,1	32060
138,126	32060
25,138	32060
120,147	32060
69,14	32060
98,103	32060
112,76	32060
72,36	32060
57,91	32060
80,102	32060
57,59	32060
96,80	32060
9,122	32080
122,155	32080
108,37	32080
74,85	32080
33,82,85	32080
85,61	32080
26,27	32080
136,94	32080
136,149	32080
160,92,159	32080
98,92	32080
92,45	32080
27,111	32080
27,110	32080
83,34,35	32080
83,35,29	32080
67,31	32080
161,162	32080
130,107	32080
163,164	32080
42,68	32080
82,102	32080
88,82	32080
16,1	32080
16,2	32080
91,84	32080
25,138	32080
50,44	32080
120,147	32080
106,86	32080
97,98	32080
112,76	32080
160,50	32080
58,83,34	32080
8,128	32080
58,93	32080
80,99	32080
165,118	32080
112,72	32080
160,88	32080
148,166	32080
29,93	32080
122,119	32100
122,155	32100
60,87	32100
108,37	32100
38,39	32100
143,135	32100
53,23	32100
15,167	32100
64,65	32100
26,27	32100
26,111	32100
104,26	32100
48,49	32100
136,129	32100
82,61	32100
73,36	32100
56,73	32100
72,73	32100
168,15	32100
130,108	32100
35,102	32100
130,107	32100
42,44	32100
42,47	32100
88,82	32100
16,1	32100
16,2	32100
33,84	32100
91,84	32100
44,93	32100
120,147	32100
169,102	32100
106,86	32100
97,98	32100
33,94	32100
91,94	32100
160,50	32100
58,83	32100
34,83	32100
120,143	32100
137,143	32100
96,30	32100
69,63	32120
60,87	32120
33,85	32120
34,85	32120
85,102	32120
120,135	32120
145,135	32120
125,151	32120
33,61	32120
84,61	32120
168,170	32120
24,141	32120
56,111	32120
130,110	32120
34,35	32120
35,84	32120
171,45	32120
16,1	32120
16,2	32120
40,41	32120
72,86	32120
97,98	32120
48,55	32120
80,33	32120
50,172	32120
137,143	32120
80,102	32120
124,46	32120
96,45	32120
96,29	32120
96,30	32120
9,78	32120
164,173	32140
69,63	32140
70,63	32140
9,122	32140
122,155	32140
33,58,35	32140
33,94	32140
0,16,1	32140
0,16,2	32140
112,76	32140
144,126	32140
96,80	32140
65,38	32140
58,85	32140
163,118	32140
70,174	32140
120,135	32140
145,135	32140
34,29	32140
61,94	32140
84,61	32140
49,111	32140
82,79	32140
170,175	32140
80,29	32140
106,111	32140
9,122	32160
122,119	32160
122,155	32160
104,37	32160
35,85	32160
49,106,111	32160
64,65	32160
112,26	32160
25,146	32160
89,4	32160
170,175	32160
66,31	32160
33,35,94	32160
56,86	32160
128,119	32160
113,115	32160
112,107	32160
171,45	32160
16,1	32160
16,2	32160
172,102	32160
34,29	32160
45,102	32160
176,11	32160
168,70	32160
122,155	32180
33,35,85	32180
139,157	32180
49,106	32180
32,41	32180
26,27	32180
89,4	32180
170,175	32180
82,79	32180
164,173	32180
107,76	32180
169,171	32180
171,45	32180
82,29	32180
82,30	32180
16,1	32180
16,2	32180
121,105	32180
169,177,94	32180
80,169	32180
36,86	32180
106,86	32180
93,94	32180
34,172	32180
58,91	32180
93,102	32180
43,19	32180
9,122	32200
122,119	32200
122,155	32200
33,85	32200
26,27	32200
89,4	32200
104,73	32200
48,111	32200
82,79	32200
66,31	32200
107,110	32200
58,35	32200
56,36	32200
82,30	32200
16,1	32200
16,2	32200
40,41	32200
128,147	32200
121,105	32200
36,86	32200
106,86	32200
94,93,102	32200
172,93,94	32200
104,109	32200
72,27	32200
80,83	32200
16,2	32220
66,31	32220
48,49	32220
33,35	32220
8,119	32220
137,143	32220
8,78	32220
121,105	32220
9,122	32220
172,93	32220
139,157	32220
35,85	32220
8,143	32220
53,23	32220
26,27	32220
84,61	32220
82,79	32220
19,28	32220
16,1	32220
89,4	32220
80,177	32220
106,86	32220
0,16,2	32240
164,173	32240
56,36,104	32240
154,59	32240
139,157	32240
53,23	32240
49,106	32240
25,146	32240
16,1	32240
128,147	32240
178,13	32240
80,169	32240
52,13	32240
16,2	32260
33,58	32260
122,155	32260
137,143	32260
155,119	32260
83,84,61	32260
139,157	32260
125,166	32260
156,151	32260
26,27	32260
16,1	32260
72,111	32260
10,71	32260
80,169	32260
104,106,86	32260
66,31	32280
39,31	32280
33,61	32280
155,119	32280
155,78	32280
154,59	32280
34,172	32280
83,61	32280
139,157	32280
125,151	32280
49,110	32280
156,151	32280
149,151	32280
64,65	32280
25,146	32280
16,1	32280
16,2	32280
80,169	32280
104,86	32280
104,106	32280
66,31	32300
48,110	32300
48,104	32300
122,78	32300
127,119	32300
33,85	32300
78,143	32300
155,78	32300
137,145	32300
91,61	32300
139,157	32300
136,125	32300
49,110	32300
104,49	32300
64,65	32300
82,79	32300
58,61	32300
84,61	32300
25,146	32300
16,1	32300
16,2	32300
89,4	32300
81,75	32300
166,126	32300
156,126	32300
80,169	32300
16,2	32320
178,142	32320
122,155	32320
33,85	32320
144,179	32320
41,180	32320
139,157	32320
91,84	32320
64,65	32320
181,94	32320
26,27	32320
16,1	32320
81,75	32320
89,4	32320
80,169	32320
173,175	32320
29,79	32320
33,35	32340
33,85	32340
9,122	32340
122,155	32340
78,143	32340
121,105	32340
172,93	32340
58,83	32340
139,157	32340
40,41	32340
91,84	32340
181,94	32340
16,1	32340
16,2	32340
81,75	32340
128,147	32340
170,173	32340
52,13	32340
164,175	32360
48,49	32360
33,35	32360
122,155	32360
155,78	32360
154,59	32360
172,93	32360
91,84	32360
91,85	32360
58,83	32360
41,22	32360
85,61	32360
72,26	32360
181,94	32360
136,148	32360
171,102	32360
82,29	32360
10,71	32360
80,177	32360
52,13	32360
33,35	32380
78,143	32380
137,145	32380
144,151	32380
120,135	32380
72,26	32380
136,148	32380
16,1	32380
16,2	32380
181,94	32380
82,79	32380
80,177	32380
52,13	32380
66,31	32400
39,31	32400
122,119	32400
0,16,2	32400
54,87	32400
144,149	32400
144,46	32400
90,18	32400
83,85	32400
40,182,22	32400
156,151	32400
171,102	32400
171,45	32400
19,28	32400
16,1	32400
128,147	32400
28,182	32400
80,177	32400
176,11	32400
176,2	32400
52,13	32400
33,35	32420
122,119	32420
65,38	32420
171,102	32420
171,45	32420
65,66	32420
28,182	32420
182,183	32420
53,182	32420
52,13	32420
184,162	32420
67,31	32440
65,31	32440
180,31	32440
185,22	32440
40,67	32440
161,186	32440
161,187	32440
74,59	32440
180,38	32440
41,22	32440
186,188	32440
171,102	32440
171,45	32440
140,157	32440
178,165	32440
52,13	32440
22,31	32460
187,77	32460
187,189	32460
65,67	32460
90,18	32460
140,157	32460
40,22	32460
41,22	32460
28,23	32460
74,154	32460
171,102	32460
171,45	32460
162,190	32460
19,28	32460
170,173	32460
184,191	32460
192,173	32460
24,141	32460
52,13	32460
64,185	32480
137,143	32480
9,78	32480
90,18	32480
139,157	32480
140,157	32480
40,22	32480
186,10	32480
64,65	32480
163,118	32480
171,45	32480
19,28	32480
65,39	32480
162,190	32480
170,173	32480
184,191	32480
120,147	32480
0,2	32500
161,2	32500
1,2	32500
137,143	32500
193,189	32500
176,0,11	32500
78,143	32500
176,161	32500
172,94	32500
139,157	32500
140,157	32500
194,155	32500
49,86	32500
171,45	32500
46,166	32500
19,28	32500
162,190	32500
170,173	32500
184,191	32500
52,13	32500
122,155	32520
40,67	32520
3,150	32520
172,93	32520
172,94	32520
49,86	32520
171,45	32520
136,166	32520
16,1,2	32520
120,128	32520
52,13	32520
122,155,119	32540
40,67	32540
186,189	32540
11,189	32540
0,187,77	32540
144,125	32540
16,161	32540
11,187	32540
90,18	32540
91,84	32540
143,135	32540
49,86	32540
64,65	32540
136,166	32540
16,1	32540
16,2	32540
171,45	32540
149,151	32540
124,149	32540
129,149	32540
8,120	32540
176,184	32540
80,169	32540
142,63	32560
122,155,119	32560
0,77	32560
0,187	32560
3,150	32560
195,196	32560
64,65	32560
149,151	32560
136,146	32560
136,144,166	32560
129,149	32560
131,139	32560
89,18	32560
24,141	32560
90,18	32560
82,79	32560
176,193	32560
161,2	32560
171,45	32560
16,1	32560
16,2	32560
80,169	32560
144,125	32560
8,120	32560
122,155	32580
155,119	32580
128,119	32580
0,77	32580
144,136,125,166	32580
180,38	32580
182,22	32580
186,197	32580
131,139	32580
171,45	32580
8,120	32580
25,146	32580
16,1	32580
16,2	32580
140,143	32580
198,174	32580
148,166	32580
129,149	32580
139,140	32580
176,184	32580
24,141	32580
52,13	32580
16,161,2	32600
122,155	32600
155,119	32600
144,136,125	32600
139,157	32600
43,22	32600
186,197	32600
131,139	32600
171,45	32600
140,143	32600
8,120	32600
16,1	32600
129,149	32600
191,71	32600
89,75	32600
24,141	32600
52,13	32600
53,31	32620
122,155	32620
78,143	32620
0,162	32620
161,2	32620
121,105	32620
154,59	32620
172,93	32620
90,18	32620
66,38	32620
139,157	32620
40,41	32620
143,135	32620
139,132	32620
8,120	32620
177,171	32620
171,45	32620
82,79	32620
16,1	32620
16,2	32620
124,149	32620
93,94	32620
24,141	32620
80,169	32620
185,67	32640
78,143	32640
140,78	32640
67,22	32640
19,67	32640
144,136	32640
0,162	32640
90,18	32640
66,38	32640
139,157	32640
8,120	32640
64,180	32640
180,183	32640
177,171	32640
171,102	32640
171,45	32640
19,28	32640
16,1	32640
191,71	32640
106,86	32640
52,13	32640
187,199	32660
155,119	32660
185,22	32660
24,144	32660
144,151	32660
144,195	32660
16,161	32660
90,18	32660
91,61	32660
64,180	32660
136,125	32660
139,157	32660
171,45	32660
16,1	32660
8,120	32660
124,149	32660
129,149	32660
120,147	32660
24,141	32660
22,31	32680
185,31	32680
185,28	32680
67,28,22	32680
123,78	32680
144,125	32680
144,136	32680
144,196	32680
155,119	32680
180,183	32680
91,61	32680
22,183	32680
8,120	32680
123,147	32680
32,65	32680
171,102	32680
171,45	32680
16,1	32680
43,183	32680
24,141	32680
33,35	32700
155,119	32700
155,78	32700
16,161,1	32700
144,138	32700
90,18	32700
66,180	32700
91,85	32700
136,125	32700
91,61	32700
177,171	32700
171,102	32700
24,141	32700
185,31	32720
122,155	32720
9,123,78	32720
137,132	32720
161,1	32720
90,18	32720
91,61	32720
91,84	32720
195,156	32720
40,41	32720
65,38	32720
149,151	32720
177,171	32720
200,201	32720
156,126	32720
89,75	32720
184,1	32720
66,39	32720
193,2	32720
52,13	32720
142,14	32740
122,155	32740
0,162	32740
0,2	32740
195,126	32740
32,65,38	32740
91,85	32740
185,23	32740
181,94	32740
91,61	32740
90,18	32740
164,173	32740
66,39	32740
155,119	32740
137,132	32740
186,189	32740
171,45	32740
65,185	32740
40,41	32740
185,31	32740
78,143	32740
80,177	32740
9,78	32740
1,191	32740
52,13	32740
122,155	32760
0,162	32760
38,31	32760
32,38	32760
91,85	32760
120,135	32760
48,49	32760
181,94	32760
91,61	32760
161,190	32760
200,202	32760
73,108	32760
90,18	32760
193,189	32760
66,39	32760
155,119	32760
67,180	32760
161,162	32760
186,189	32760
65,31	32760
121,105	32760
156,126	32760
140,78	32760
1,2	32760
155,78	32760
154,59	32760
184,1	32760
9,78	32760
164,173	32780
164,175	32780
122,119	32780
122,123	32780
122,155	32780
32,67	32780
19,67	32780
67,38	32780
193,189	32780
185,180	32780
0,162	32780
121,105	32780
90,18	32780
91,61	32780
91,85	32780
40,41	32780
120,135	32780
19,180	32780
66,180	32780
65,38	32780
171,45	32780
181,94	32780
139,157	32780
120,147	32780
203,204	32800
164,173	32800
162,2	32800
122,119	32800
122,123	32800
122,155	32800
32,67	32800
67,38	32800
193,189	32800
204,205	32800
0,162	32800
91,61	32800
64,65	32800
66,19	32800
171,45	32800
120,147	32800
73,108	32800
1,162	32800
80,169	32800
104,110	32800
187,199	32820
164,173	32820
164,175	32820
122,123	32820
122,155	32820
185,67	32820
140,78	32820
157,78	32820
32,67	32820
144,196	32820
112,76	32820
24,195	32820
157,143	32820
91,61	32820
91,85	32820
40,41	32820
34,181	32820
140,143	32820
64,19	32820
65,19	32820
66,19	32820
171,102	32820
171,45	32820
170,173	32820
198,15	32820
120,147	32820
162,199	32840
66,31	32840
164,173	32840
52,142	32840
52,63	32840
203,206	32840
157,78	32840
9,122	32840
24,195,141	32840
91,61	32840
140,143	32840
66,19	32840
16,10	32840
200,207	32840
198,15	32840
120,147	32840
162,199	32860
203,206	32860
66,180	32860
155,78,119	32860
78,143	32860
186,189	32860
204,205	32860
97,98	32860
121,105	32860
24,195	32860
91,61	32860
91,85	32860
140,143	32860
136,138	32860
201,207	32860
198,15	32860
120,147	32860
24,141	32860
104,110	32860
164,173	32880
9,122	32880
67,180	32880
132,78	32880
140,157	32880
91,61	32880
91,85	32880
120,135	32880
64,19	32880
26,27	32880
66,19,53	32880
8,120	32880
201,207	32880
200,208	32880
72,111	32880
184,1	32880
9,122	32900
137,209	32900
185,38	32900
157,143	32900
137,135	32900
20,23	32900
64,19	32900
64,65	32900
26,107	32900
26,27	32900
91,61	32900
201,207	32900
200,208	32900
198,15	32900
24,141	32900
66,53	32900
164,173	32900
66,19	32900
56,55	32900
210,211	32900
186,189	32900
106,86	32900
125,166	32900
8,120	32900
20,23	32920
48,130	32920
200,212	32920
212,213	32920
33,35	32920
180,31	32920
137,139	32920
186,189	32920
9,122	32920
108,109	32920
24,195	32920
91,61	32920
157,143	32920
65,180	32920
180,38	32920
176,186	32920
140,143	32920
64,19	32920
66,19	32920
198,15	32920
24,141	32920
80,169	32920
69,165	32920
104,86	32920
52,13	32940
164,173	32940
33,35	32940
122,119	32940
122,155	32940
186,189	32940
193,189	32940
185,19	32940
65,38	32940
91,61	32940
91,85	32940
163,118	32940
19,23	32940
66,19	32940
43,19	32940
156,149	32940
149,126	32940
198,15	32940
24,141	32940
184,1	32940
66,53	32940
212,214	32960
122,119	32960
122,155	32960
185,28	32960
186,189	32960
216,217,218,215	32960
17,115	32960
91,61	32960
219,220	32960
200,219	32960
32,23	32960
171,45	32960
129,149,126	32960
208,214	32960
106,86	32960
52,13	32960
122,155	32980
0,162	32980
180,38	32980
91,85	32980
143,135	32980
19,23	32980
20,23	32980
64,65	32980
26,106	32980
72,26	32980
129,149	32980
139,143	32980
139,140	32980
208,214	32980
200,221	32980
200,218	32980
28,53	32980
164,173	32980
66,31	32980
204,205	32980
216,218,215	32980
221,222	32980
186,189	32980
177,171	32980
80,169	32980
72,86	32980
172,94	32980
120,134	32980
134,78	32980
9,78	32980
1,191	32980
52,13	32980
122,155	33000
195,151	33000
91,85	33000
19,23	33000
49,26	33000
64,28	33000
64,67	33000
64,65	33000
208,217	33000
200,218	33000
164,173	33000
204,205	33000
213,222	33000
218,222	33000
186,189	33000
220,223	33000
120,147	33000
80,169	33000
172,94	33000
218,215	33000
148,125	33000
154,59	33000
1,191	33000
52,13	33000
203,206	33020
211,206	33020
33,35	33020
122,155	33020
186,189	33020
218,213	33020
216,202	33020
200,216	33020
218,222	33020
195,149	33020
91,85	33020
8,120	33020
64,65,28	33020
26,110	33020
148,166	33020
201,207	33020
1,191	33020
221,215	33020
120,147	33020
203,206	33040
170,164	33040
216,212	33040
194,122	33040
122,119	33040
122,155	33040
33,35	33040
41,67	33040
193,189	33040
209,145	33040
209,139	33040
0,162	33040
216,218	33040
52,13	33040
8,128	33040
120,135	33040
194,123	33040
123,143	33040
64,28	33040
64,65	33040
139,132	33040
148,166	33040
139,140	33040
208,214	33040
221,215	33040
203,206	33060
212,214	33060
212,207	33060
40,31	33060
122,155	33060
178,142	33060
41,67	33060
0,162	33060
140,157	33060
40,28	33060
40,53	33060
8,120	33060
8,128	33060
20,182	33060
93,94	33060
24,141	33060
52,13	33060
212,214	33080
122,155	33080
97,98	33080
41,67	33080
218,213	33080
84,85	33080
40,28	33080
182,22	33080
53,23	33080
8,120	33080
32,41	33080
193,188	33080
120,128	33080
53,182	33080
93,94	33080
24,141	33080
67,53	33100
186,189	33100
193,189	33100
0,162	33100
218,213	33100
172,94	33100
40,28	33100
8,120	33100
8,128	33100
193,188	33100
62,7	33100
182,183	33100
220,221	33100
224,11	33100
24,141	33100
1,71	33100
28,53	33100
52,13	33100
9,122	33120
122,155	33120
0,71	33120
218,222	33120
91,84	33120
91,85	33120
40,28	33120
40,53	33120
22,23	33120
64,65	33120
182,183	33120
208,214	33120
218,220	33120
24,141	33120
211,206	33140
225,211	33140
9,122	33140
122,155	33140
155,119	33140
0,71	33140
186,189	33140
202,205	33140
220,213	33140
218,213	33140
172,93	33140
187,188	33140
91,84	33140
218,222	33140
40,53	33140
186,188	33140
120,135	33140
148,125	33140
26,27	33140
193,188	33140
43,19	33140
182,183	33140
221,215	33140
200,214	33140
217,223	33140
12,63	33160
122,155	33160
73,37	33160
64,65	33160
212,207	33160
208,214	33160
200,214	33160
182,183	33160
24,141	33160
40,53	33160
90,18	33160
193,188	33160
104,110	33160
123,119	33160
128,127	33160
16,10	33160
98,68	33160
80,169	33160
172,93	33160
202,205	33160
8,120	33160
120,128	33160
43,19	33160
142,14	33180
9,122	33180
122,78	33180
0,162	33180
0,1	33180
73,37	33180
91,85	33180
64,28	33180
212,207	33180
208,214	33180
182,183	33180
24,141	33180
90,18	33180
65,28	33180
193,188	33180
108,109	33180
20,182	33180
155,119	33180
72,107	33180
171,102	33180
220,223	33180
218,221	33180
203,206	33180
224,77	33180
172,93	33180
43,19	33180
52,13	33180
203,206	33200
212,214	33200
212,207	33200
142,14	33200
9,122	33200
11,77	33200
54,87	33200
202,205	33200
144,124	33200
100,101	33200
218,222	33200
195,148,149	33200
91,85	33200
211,206	33200
19,180	33200
64,28	33200
136,124	33200
136,149	33200
193,188	33200
208,214	33200
218,220	33200
24,141	33200
52,13	33200
48,49	33220
212,214	33220
9,122	33220
122,155	33220
144,124	33220
218,222	33220
73,37	33220
195,126	33220
195,149	33220
91,85	33220
211,206	33220
40,182	33220
8,120	33220
124,156,136	33220
193,188	33220
19,53	33220
24,149	33220
208,214	33220
224,11	33220
24,141	33220
217,223	33220
217,223	33240
67,31	33240
48,49	33240
122,123	33240
24,144	33240
144,151	33240
144,126	33240
172,93	33240
218,222	33240
140,157	33240
128,135	33240
19,182,23	33240
194,123	33240
64,28	33240
32,182	33240
136,156	33240
193,188	33240
128,147	33240
93,94	33240
184,191	33240
24,141	33240
52,13	33240
203,206	33260
212,214	33260
33,35	33260
122,123	33260
122,155	33260
211,206	33260
36,37	33260
217,210	33260
144,136	33260
172,94	33260
139,140,157	33260
163,165	33260
182,23	33260
8,120	33260
65,28	33260
120,128	33260
128,147	33260
93,94	33260
218,220	33260
73,108	33260
217,223	33260
24,141	33260
20,53	33260
69,165	33260
9,122	33280
122,123	33280
209,78	33280
48,49	33280
26,110	33280
212,207	33280
144,149	33280
208,214	33280
24,141	33280
20,53	33280
178,15	33280
193,188	33280
104,110	33280
218,222	33280
220,213	33280
106,86	33280
69,165	33280
93,94	33280
140,143	33280
8,120	33280
168,178	33280
217,223	33280
120,78	33280
52,13	33280
48,130	33300
48,49	33300
53,31	33300
9,122	33300
122,123	33300
122,78	33300
122,155	33300
137,143	33300
209,78	33300
140,157	33300
