54,75	63095552520000.000000
98,54	63096050580000.000000
12,34	63098055480000.000000
10,27	63098463780000.000000
10,2	63098495100000.000000
3,17	63098930520000.000000
76,27	63099616260000.000000
36,99	63099686460000.000000
13,5	63100886580000.000000
14,70	63100970640000.000000
46,57	63101001060000.000000
23,13	63101004480000.000000
100,83	63101440440000.000000
24,40	63102093660000.000000
28,14	63102110880000.000000
64,14,88	63102201420000.000000
9,47	63102210360000.000000
40,23	63102530880000.000000
83,17	63102531420000.000000
4,31	63102539040000.000000
44,10,0,83	63102545340000.000000
57,27,4,39	63103064940000.000000
27,19	63103216920000.000000
29,27	63103227240000.000000
101,44	63103303440000.000000
41,14	63103336740000.000000
18,85	63104631840000.000000
21,57	63104638920000.000000
31,21	63104975520000.000000
65,14	63105049260000.000000
23,61,48	63105129600000.000000
83,100	63105583800000.000000
26,81	63105736320000.000000
63,26	63105751620000.000000
69,49	63105815040000.000000
77	63105840960000.000000
44,27,0	63105846900000.000000
10,15	63105916260000.000000
21,15	63105929640000.000000
7,62	63106171560000.000000
23,0	63106263840000.000000
76,14	63106358460000.000000
47,102,23	63106359480000.000000
7,10	63106697220000.000000
27,14	63106787340000.000000
44,34	63107125140000.000000
99,60	63107629980000.000000
8,2	63107922180000.000000
10,50	63107970120000.000000
41,25	63108090180000.000000
44,27	63108142440000.000000
36	63108145320000.000000
60,4	63108757020000.000000
22,26	63109125780000.000000
32,33	63109187160000.000000
77,103	63109468440000.000000
8,104	63110525400000.000000
81	63110940960000.000000
87	63110942400000.000000
77,66	63110943900000.000000
105,72	63110955660000.000000
48,35	63111030600000.000000
29,10	63111203880000.000000
14,36	63111850440000.000000
93,35,27,11	63111885120000.000000
90,2	63111973680000.000000
16,11	63112219080000.000000
10,20	63112234200000.000000
83,92	63112394220000.000000
2,50	63112836960000.000000
44,72	63113153160000.000000
22,88	63113462160000.000000
78,22	63113462220000.000000
39,31	63113542440000.000000
0,27	63113612160000.000000
11,14	63114050160000.000000
26,1	63114051300000.000000
23,44	63114053460000.000000
10,60	63114105420000.000000
80,106	63114135780000.000000
40,57	63114152700000.000000
2,52	63114192840000.000000
2,27	63114221400000.000000
14,39	63114221520000.000000
14,21	63114739800000.000000
68,24	63114795720000.000000
14,9	63114798300000.000000
106,29	63114821460000.000000
10,88	63114908280000.000000
104	63114938640000.000000
5,39	63115102680000.000000
26,14	63115497660000.000000
32,57,9	63115882620000.000000
10,27	63116003580000.000000
61,39	63116012880000.000000
4,107	63116041740000.000000
63,57	63116041860000.000000
44,67	63116042040000.000000
97,10	63116467560000.000000
21,48	63116612640000.000000
0,88	63116613840000.000000
21,28	63116621880000.000000
27,10	63117004500000.000000
90,0	63117041400000.000000
44,51,0	63117061200000.000000
101,64	63117076260000.000000
2,108	63117139440000.000000
36,44,11	63117389760000.000000
26,44	63117405180000.000000
44,14	63117646140000.000000
19,44	63117682020000.000000
21,11	63117733560000.000000
11,29	63117819180000.000000
54,26	63117924180000.000000
80,85	63117927540000.000000
27,3	63117931200000.000000
13,32	63118278840000.000000
3,11	63118460400000.000000
21,38	63118508760000.000000
22,13	63118809000000.000000
109,31	63118809720000.000000
10,41	63118811400000.000000
27,10	63118860660000.000000
7,36,15	63118983180000.000000
36,4	63118983480000.000000
23,0	63118985100000.000000
14,7	63119472960000.000000
10,46	63119547780000.000000
35,44	63119563500000.000000
28	63119595840000.000000
72,48	63119719380000.000000
100,79	63119728020000.000000
17	63120183060000.000000
87,29	63120273420000.000000
41,57	63120324480000.000000
36,4	63120694920000.000000
9,21	63120756000000.000000
21,44	63120807480000.000000
41,11	63120856500000.000000
27,17	63121033920000.000000
0,10,7	63121301820000.000000
23	63121486560000.000000
72,24	63121574160000.000000
24,10	63121968960000.000000
100,44	63121984020000.000000
71,110	63122056260000.000000
44,61	63122067240000.000000
18,21	63122245020000.000000
14,111	63122451300000.000000
63,27	63122570820000.000000
83,3,5	63122571000000.000000
26,49	63122660160000.000000
37,27	63122668980000.000000
13,23	63122683620000.000000
112,33	63122763660000.000000
93,59,77	63123362880000.000000
77,113,13	63123398880000.000000
25,0,15	63123713580000.000000
5,49,13	63123749580000.000000
5,17	63123904740000.000000
39,77	63123940740000.000000
18,14	63123989520000.000000
61,1	63124025520000.000000
71	63124067100000.000000
57	63124103100000.000000
14,75	63124306260000.000000
54,11	63124342260000.000000
34,23,24	63124387860000.000000
5,27,22	63124423860000.000000
36,26	63124497300000.000000
35,19	63124533300000.000000
61,4	63124652280000.000000
15,2,25	63124652760000.000000
109,24	63124655160000.000000
2,48	63124688280000.000000
114,73,33	63124688760000.000000
10,71	63124691160000.000000
34,21	63124906320000.000000
115,50	63124942320000.000000
116,40	63125010360000.000000
39,95	63125013000000.000000
104,52	63125013180000.000000
23,113	63125013780000.000000
31,0	63125015100000.000000
50,21	63125023680000.000000
21,3	63125024820000.000000
26,84	63125046360000.000000
10,81	63125049000000.000000
98,33	63125049180000.000000
17,44	63125049780000.000000
31,114	63125051100000.000000
24,44	63125059680000.000000
97,69	63125060820000.000000
66,93	63125079720000.000000
117,10	63125101560000.000000
52,115	63125101740000.000000
14,40	63125115720000.000000
36,27	63125137560000.000000
27,5	63125137740000.000000
14,27	63125165880000.000000
21,24	63125187360000.000000
0,23	63125187660000.000000
110,59	63125201880000.000000
26,5	63125223360000.000000
60,44	63125223660000.000000
14,35,23	63125265180000.000000
15,2,90	63125301180000.000000
5	63125557200000.000000
69	63125593200000.000000
5,27	63126131789000.000000
105,15,72	63126236650000.000000
4,44	63126315720000.000000
33,54	63126389745000.000000
1,113	63126389753000.000000
65,26,10	63126389928000.000000
11,27,0	63127356886000.000000
48,3	63128117928000.000000
48,40	63128144285000.000000
35,24	63128553273000.000000
27,24,75	63129157937000.000000
83,27	63129532588000.000000
59,91	63130308892000.000000
27,21	63131088632000.000000
5,41,20	63131604836000.000000
117,14	63131951265000.000000
47,0	63132800664000.000000
23,36	63132805722000.000000
57,21	63132870852000.000000
24,23	63134006615000.000000
0,38,44,19,29,57	63134009600000.000000
34,61,2,81,60,14	63134083515000.000000
22,60	63134277721000.000000
101,31	63135463009000.000000
28,24	63135475602000.000000
14,9	63135807390000.000000
65,111	63136117065000.000000
99,3	63136119970000.000000
7,27	63136155191000.000000
81,72	63136436215000.000000
8,22	63136441085000.000000
91,10,68,38,26,5	63136528565000.000000
33,0	63136528762000.000000
105,35,52	63136592073000.000000
72,3	63137104882000.000000
24,4	63137104941000.000000
40,52	63137207878000.000000
5,57	63137217107000.000000
57,48	63137378308000.000000
68,14	63137635417000.000000
53,87	63137712372000.000000
40,27,111,77,26	63137732776000.000000
48,10	63137899491000.000000
10,92	63137899639000.000000
14,36	63138155380000.000000
14,19	63138226463000.000000
118,57,9,38,27,25	63138227266000.000000
21,11	63138252336000.000000
54,14	63138311331000.000000
27,14	63138432557000.000000
19,57,114,12,4,37	63138498595000.000000
65,35	63138504080000.000000
26,85	63138504453000.000000
54,27	63138528088000.000000
4,36	63138584791000.000000
28,21	63138785150000.000000
14,21	63138845752000.000000
57,40	63138849349000.000000
14,90	63138955619000.000000
57,19	63139016871000.000000
70,35	63139126838000.000000
90,31,4,75,0,27	63139435091000.000000
62,8	63139435899000.000000
32,77	63139535164000.000000
41,54	63139721765000.000000
0,44,48	63139890110000.000000
21,17	63139891989000.000000
109,54	63140128501000.000000
64,36	63140129485000.000000
91,75	63140129541000.000000
114,5	63140223001000.000000
27,75	63140316938000.000000
24,23	63140403917000.000000
32,44	63140403926000.000000
114,31	63140404346000.000000
29,9	63140833178000.000000
37,27	63140834879000.000000
114,25	63140854470000.000000
35,19	63141270589000.000000
24,110	63141277055000.000000
55,119	63141350938000.000000
38,2	63141864838000.000000
27,69	63141951153000.000000
85,21	63142035386000.000000
15,13	63142657383000.000000
35,88,4	63142728107000.000000
14,0	63143100360000.000000
2,38	63143160018000.000000
27,7	63143184608000.000000
44,10	63143782334000.000000
2,11	63139452799000.000000
89,7	63142561350000.000000
44,83	63142562842000.000000
95,43	63142565528000.000000
46,11	63142748685000.000000
88,5	63143176427000.000000
16,0	63143687584000.000000
10	63145071487000.000000
26,44	63096747000000.000000
10,2	63097683540000.000000
10,120	63097813320000.000000
93,10	63097813380000.000000
27,19	63100474020000.000000
55,26	63100742700000.000000
60,13	63151290479000.000000
10,21	63151290522000.000000
121,122,1,48,7	63140155260000.000000
10,0,12	63080778720000.000000
20,40	63080939220000.000000
64,19,77	63081967860000.000000
77,11	63082918500000.000000
72,114	63083199180000.000000
0,72	63083203500000.000000
19,123,113	63083352900000.000000
44,87,35	63083460360000.000000
104,26	63084561840000.000000
18,27	63084570600000.000000
38,3,44	63085012440000.000000
113,20	63085104180000.000000
87,59	63085106700000.000000
10,98,27	63085188900000.000000
75,90	63085344240000.000000
2,44	63085692180000.000000
10,21	63085880520000.000000
73,72	63086909580000.000000
87,102	63087421740000.000000
21,109	63088029360000.000000
72,23	63088636320000.000000
77,3	63088729500000.000000
48,83	63089402640000.000000
26,14	63089502300000.000000
32,38	63089506920000.000000
17,108	63089830500000.000000
8,19	63089830920000.000000
83,14	63090099000000.000000
27,17	63090110880000.000000
124,100	63090431340000.000000
54,108	63090457680000.000000
17,10	63091047240000.000000
10,58	63091235700000.000000
20,23,73	63091311900000.000000
34,57	63092248260000.000000
14,57	63092590680000.000000
19,41	63092850780000.000000
92,27	63093452880000.000000
47,27	63094060560000.000000
112,21	63094669440000.000000
54,75	63095455440000.000000
44,57	63096587460000.000000
27,54	63096836820000.000000
0,10	63097792740000.000000
22,24,90	63097863780000.000000
85,27,65	63097882140000.000000
36,1,68	63098051940000.000000
14,114,4	63098058720000.000000
14,26,21	63098059020000.000000
77,74,76	63098059680000.000000
60,75,14	63098467800000.000000
27,7,88	63098588940000.000000
22,23,21	63098997060000.000000
33,57,77	63098998320000.000000
70,3,121	63099097080000.000000
52,57,44	63099102600000.000000
27,10	63099103440000.000000
14,104	63099256200000.000000
42,27	63099503760000.000000
42,8	63099693960000.000000
26,10,19	63099775500000.000000
11,54	63099866340000.000000
76,7	63099867360000.000000
21,27	63100219860000.000000
21,31	63100288380000.000000
105,0	63100885620000.000000
24,10	63100974720000.000000
69,125	63101327460000.000000
39,26	63101332260000.000000
32,1,4	63101335920000.000000
119,23,10	63101343000000.000000
10,0,46	63101345460000.000000
34,21	63101346900000.000000
74,27,57	63101602980000.000000
75,22	63101661900000.000000
24,0,21	63101687160000.000000
31,90,70	63101924400000.000000
72,33	63101926560000.000000
13,67,11	63101927760000.000000
5,52	63102017760000.000000
44,34	63102030300000.000000
51,87	63102032040000.000000
10,81	63102032820000.000000
52,19	63102119340000.000000
44,64	63102197760000.000000
19,26	63102277980000.000000
27,9,15	63102283380000.000000
126,127,95	63102472200000.000000
44,52	63102530460000.000000
32,95	63102535320000.000000
80,44,47	63102536520000.000000
52,30	63102538920000.000000
75,121,23	63102633300000.000000
54,11	63102785340000.000000
11,18	63102786480000.000000
27,83	63102786840000.000000
80,22,29	63102787800000.000000
54,46	63102790740000.000000
15,27	63102791340000.000000
109,57	63102792420000.000000
41,99	63102793920000.000000
34,57	63102794520000.000000
46,21	63102795180000.000000
92,91	63102796500000.000000
47,122	63102873420000.000000
10,109,1	63103154760000.000000
57,38	63103218180000.000000
120,47	63103220220000.000000
3,47	63103221840000.000000
43,62	63103224000000.000000
15,57	63103311180000.000000
128,25,87	63103391820000.000000
10,18	63103396020000.000000
27,9	63103406760000.000000
27,80	63103486140000.000000
37,80	63103491360000.000000
22,36	63103824900000.000000
75,26,34	63103827240000.000000
57,112,38	63103827300000.000000
29,76	63103835160000.000000
100,15	63103849020000.000000
38,129	63103851480000.000000
19,57	63103852980000.000000
10,14	63103855440000.000000
25,46	63103920660000.000000
64,97,48	63103941780000.000000
9,29	63104005260000.000000
116,66	63104353500000.000000
14,27	63104355960000.000000
100,34	63104516520000.000000
65,12,25	63104535600000.000000
130,115	63104549700000.000000
14,92	63104969040000.000000
13,10	63104970480000.000000
23,15,62	63105047520000.000000
14,21	63105120720000.000000
10,27	63105125340000.000000
27,1	63105207420000.000000
11,90,26	63105220740000.000000
19,21,4	63105222000000.000000
57,63,11	63105228300000.000000
54,75	63105231000000.000000
117	63105559320000.000000
131,12	63105559800000.000000
16,77	63105571200000.000000
19,77	63105655020000.000000
100,14	63105726300000.000000
68,35	63105740100000.000000
8,54	63105743100000.000000
60,4	63105817680000.000000
17,72,14	63105826380000.000000
95,21	63106165980000.000000
46,52	63106347900000.000000
27,57,35	63106501500000.000000
9,52	63106511940000.000000
57,21,60	63106517160000.000000
27,24	63106852860000.000000
27,43	63106866600000.000000
44,75	63106939320000.000000
11,29	63107033100000.000000
11,44	63107052000000.000000
27,72	63107369580000.000000
22,61	63107369760000.000000
21,14	63107386200000.000000
77,3	63107454180000.000000
34,54	63107460480000.000000
0,34	63107461740000.000000
11,87	63107462700000.000000
21,93,10	63107635740000.000000
14,54	63107657460000.000000
104,97	63107712900000.000000
3,109	63107972760000.000000
53,100,14	63108581820000.000000
44,76	63108584160000.000000
25,113	63108585540000.000000
108,10	63108585720000.000000
22,11,26	63108662460000.000000
0,27,124	63108663660000.000000
75,45,4	63108663900000.000000
57,14,70	63108671760000.000000
14,35,10	63108757260000.000000
76,12,65	63108758340000.000000
81,3	63108773700000.000000
116,120	63108842460000.000000
113,11	63109188420000.000000
26,61,7	63109210920000.000000
11,27	63109268160000.000000
23,19	63109387020000.000000
14,21,25	63109812480000.000000
44,0,105	63109958520000.000000
59,10	63109969320000.000000
35,78	63109990920000.000000
65,9	63110133000000.000000
65,44	63111085380000.000000
27,57	63111199260000.000000
84,29	63111710640000.000000
27,18	63111776220000.000000
57,77	63111792960000.000000
11,26	63113009340000.000000
3,54	63113514000000.000000
39,10	63114193740000.000000
35,38	63114205260000.000000
35,3	63114222540000.000000
47,24	63114223740000.000000
10,38	63114370080000.000000
81,33	63114378840000.000000
60,84	63114808200000.000000
14,11	63114903300000.000000
14,10	63115433760000.000000
18,75	63115487100000.000000
10,27	63115487880000.000000
35,34	63116092740000.000000
17,27	63116187120000.000000
114,25	63116543340000.000000
57,46	63116546640000.000000
84,25	63116548140000.000000
32,80	63116549100000.000000
58,34	63116555280000.000000
65,76,81	63117130740000.000000
24,26,29	63117216180000.000000
38,33,3,74	63117319620000.000000
96,36	63117320400000.000000
50,27,25	63117656700000.000000
64,115	63117661020000.000000
98,132	63118602780000.000000
15,3	63119123700000.000000
11,50	63119127060000.000000
77,4,27	63120703020000.000000
72,105,27	63120742620000.000000
23,113	63120772140000.000000
49,27	63120811740000.000000
40,60	63121285020000.000000
27,33	63121285980000.000000
27,119	63121324620000.000000
65,2	63121325580000.000000
15,26,14	63122253480000.000000
44,15,85	63122289480000.000000
0,88,26	63122499660000.000000
10,17	63122513280000.000000
63,87,4	63122535660000.000000
76,48	63122549280000.000000
83,20	63137286882000.000000
85,5	63137366836000.000000
34,25	63137724585000.000000
3,14,27	63137730853000.000000
37,52	63138919476000.000000
10,57	63140139934000.000000
25,26	63140400478000.000000
9,27	63140673209000.000000
13,101	63140919615000.000000
44,33	63140920457000.000000
90,61	63140925214000.000000
98,26	63140940080000.000000
38,65	63141442678000.000000
32,74	63141621032000.000000
0,75	63141621448000.000000
11,19	63141886943000.000000
111,35	63142474451000.000000
21,27	63142639750000.000000
46,126	63144289319000.000000
5,2	63144462131000.000000
17,26	63145773824000.000000
55,19	63146098385000.000000
44,27	63146971154000.000000
27,38	63146975277000.000000
44,10	63147915889000.000000
26,7	63148623733000.000000
8,66	63148624305000.000000
31,27	63148624542000.000000
112,27	63148624668000.000000
17,57,25,22	63141267992000.000000
27,31	63141275312000.000000
34,16	63145773917000.000000
23,57	63146119482000.000000
35,5,4	63148180705000.000000
17,29	63081041160000.000000
54,37,90,38,11,13,44,14,27,22	63081132900000.000000
5,115,64	63081396240000.000000
11,47,24	63081455460000.000000
66,84	63082249620000.000000
50,55,65,76,27,1	63082251720000.000000
99,7	63082950540000.000000
2,35	63084420180000.000000
10,44,108	63084588420000.000000
71,47	63085199460000.000000
59,8	63087521520000.000000
63,17,122	63088734300000.000000
10,97	63088735860000.000000
104,5	63091160460000.000000
44,11	63093467220000.000000
113,47,19	63093569400000.000000
10,44	63093576060000.000000
77,19,81	63094441860000.000000
0,17	63095647140000.000000
27,7	63095896500000.000000
2,4	63095909340000.000000
65,23,44	63095913840000.000000
18,23	63096170160000.000000
14,27	63097812060000.000000
11,26,10	63097902420000.000000
6,80	63098078340000.000000
11,78,72	63098504580000.000000
100,27	63098679900000.000000
10,57,84	63100231380000.000000
71,84,27,11,90,77,54,97,44,14	63101517000000.000000
114,83	63101687100000.000000
26,40,0,38,43,27,57,11,46,50	63102305400000.000000
60,14	63102533100000.000000
65,26	63102717960000.000000
74,3	63102908880000.000000
47,57,15	63103140420000.000000
14,56,10	63103142520000.000000
40,44,11	63104456100000.000000
48,89	63104547300000.000000
38,10,14	63105763920000.000000
35,11	63106281300000.000000
20,67	63106972260000.000000
26,38,70	63107580000000.000000
10,57	63107589720000.000000
57,22	63107593200000.000000
47,122,27	63108343800000.000000
35,105	63109202040000.000000
29,99	63109216980000.000000
32,65,131,17	63110422740000.000000
4,11	63110423100000.000000
9,26	63111004740000.000000
36,29	63111015480000.000000
24,11	63111026040000.000000
55,10,97	63111029460000.000000
77,5,34,54	63111120960000.000000
36,27	63111897780000.000000
26,23	63112215600000.000000
57,26,47,83	63112589700000.000000
88,56,67,26,23,129,10,32	63112908120000.000000
36,108,97	63112909680000.000000
5,20	63113680260000.000000
10,15,12,104	63114112500000.000000
39,22	63114370020000.000000
99,31	63114833280000.000000
27,57,75,24	63115022040000.000000
11,75	63115851840000.000000
66,47	63116127060000.000000
36	63116127180000.000000
100,31	63116705340000.000000
22,26,104	63116817060000.000000
28,84	63116817540000.000000
25,105,72	63116818020000.000000
14,21,79,36	63117172260000.000000
22,61	63119133060000.000000
18,27	63119841600000.000000
11,26,113	63119844840000.000000
25,44	63119846160000.000000
75,19	63121642680000.000000
57,3	63121649640000.000000
28,41	63121682280000.000000
21,14	63121689240000.000000
36,14	63121976880000.000000
60,21	63122012880000.000000
15,44	63122032380000.000000
83,10	63122094480000.000000
98,10	63122130480000.000000
37,21	63122521140000.000000
48,36	63122521980000.000000
72,40	63122557140000.000000
33,38	63122557980000.000000
123,0	63122667420000.000000
41,88	63122669100000.000000
0,57	63122695920000.000000
0,27	63122703420000.000000
11,77	63122705100000.000000
35,111	63122731920000.000000
54,2	63123265200000.000000
41,21	63123293520000.000000
27,63	63123301200000.000000
129,10	63123329520000.000000
10,41	63123455640000.000000
75,5	63123491640000.000000
1,57	63123722880000.000000
21,55	63123732480000.000000
0,18	63123758880000.000000
14,10	63123819817000.000000
75,21	63126167935000.000000
11,46,19	63127366666000.000000
100,90	63137147742000.000000
57,74	63137200751000.000000
14,72	63137207761000.000000
22,92	63137638220000.000000
44,18	63137750630000.000000
21,69,27,11,83,44,59,23,36,26	63137995406000.000000
3,29	63137996499000.000000
90,24,99,62,68,72,114,3,97,80,19,34,110,54,112,14,23,28,4,88,9,57,104,11,27,10,66,1,85,41,65,60,32,21,125,77	63137999037000.000000
47,21	63138418496000.000000
83,41	63139799670000.000000
60,25,16,75	63139822521000.000000
27,32	63139822796000.000000
10	63140151100000.000000
22,32	63141028472000.000000
26,10	63141194843000.000000
111	63141359185000.000000
85,125	63141869400000.000000
36,2	63141911591000.000000
77,35	63144487515000.000000
113,34	63144551781000.000000
11,72,109	63144559759000.000000
61,29	63145673771000.000000
10,17	63145674398000.000000
60,48	63145689492000.000000
24,15	63145698752000.000000
14,104	63145702624000.000000
27,45	63145783842000.000000
26,72	63145787051000.000000
8,95	63145841004000.000000
21,27,20	63145928822000.000000
36,61	63146395126000.000000
14,15	63146532199000.000000
3,14	63146714871000.000000
14,60	63146809006000.000000
44,11	63102204300000.000000
23,65	63102797340000.000000
49,85	63114136980000.000000
21,35	63117308940000.000000
28,125	63117309180000.000000
117,59	63117314580000.000000
26,71	63122752320000.000000
34,57	63123121020000.000000
26,21	63123194820000.000000
57,65	63123230820000.000000
22,12	63104688480000.000000
18,5	63106501920000.000000
11	63111626760000.000000
47	63111628140000.000000
0	63111630660000.000000
9,54	63111796500000.000000
36,67	63113005080000.000000
1,10	63113176140000.000000
83,25	63113179440000.000000
11	63114996600000.000000
88,54	63115403400000.000000
34,29	63116530680000.000000
39,10	63116573880000.000000
36,44	63117834600000.000000
51,52	63117877800000.000000
4,85,35	63119250822000.000000
25,23	63120712860000.000000
80,17	63122767510000.000000
131,15	63123746133000.000000
55,65,26	63125559111000.000000
36,83	63126170057000.000000
21,9	63126318052000.000000
29,113	63126915320000.000000
100,29	63131329294000.000000
23	63131587595000.000000
17,10	63131752317000.000000
36,11	63133142030000.000000
44,4	63137729645000.000000
34,50	63137983041000.000000
40,66	63140076779000.000000
27	63140249719000.000000
0	63140323981000.000000
44,60	63141281362000.000000
19,7	63141631591000.000000
5,27	63145411807000.000000
3,21	63145669241000.000000
47,29	63145843919000.000000
27,10	63147051774000.000000
19	63103539180000.000000
57	63104374140000.000000
54,27	63112319760000.000000
41	63118431840000.000000
26	63118886820000.000000
17,13	63119044140000.000000
83	63120857340000.000000
26,95	63123817500000.000000
99,23	63123853500000.000000
90,3	63125195940000.000000
25,90	63125231940000.000000
11,32	63132258060000.000000
57,72	63132258420000.000000
19,10	63132372600000.000000
29	63142735909000.000000
19	63142742989000.000000
44,75,14,4,83	63100743720000.000000
19,39	63102196500000.000000
19,133	63104019540000.000000
66,99	63146365286000.000000
65,75	63148185866000.000000
1,11	63080784000000.000000
24,10	63083270940000.000000
13,36	63083543760000.000000
27	63093164880000.000000
27,25	63096225180000.000000
19	63096926040000.000000
97,14,10	63109810200000.000000
44,14	63111632700000.000000
27,36	63111656160000.000000
9	63111656640000.000000
57	63111719820000.000000
48,21	63111743760000.000000
17,16	63111799200000.000000
54,26	63111909780000.000000
24,47,19	63111977340000.000000
13,97	63112323780000.000000
57,10	63125824140000.000000
66,113,19	63140941849000.000000
10,39	63142596417000.000000
35,93	63142753959000.000000
19,27	63142753987000.000000
65,25	63137116667000.000000
92,27	63137118123000.000000
41,9	63137138787000.000000
15,124,5,113,31	63137656976000.000000
74,57	63137918349000.000000
99,55	63138246366000.000000
27,57	63138315390000.000000
1,38	63138393467000.000000
44,41	63138406730000.000000
71,21	63138430150000.000000
122,10	63138488253000.000000
27,36	63139031003000.000000
75,23	63139033583000.000000
15,57	63139547999000.000000
49,35	63139709128000.000000
34,19	63139709669000.000000
83,27,73,26	63140078337000.000000
27,74,10	63142038021000.000000
21,99	63142059024000.000000
8,77	63142424240000.000000
26,77	63142654558000.000000
22,14	63142731945000.000000
32	63142734669000.000000
25,8	63142853655000.000000
28,79	63142921698000.000000
11,19	63143075299000.000000
11,42	63143075848000.000000
22,39	63143185414000.000000
14,36,85,27	63143425940000.000000
44,57	63143855557000.000000
27,2	63143860773000.000000
38	63144713335000.000000
65,74	63146709651000.000000
114,33	63146880768000.000000
4,28	63146891152000.000000
66,14	63149143310000.000000
36,2,87	63149225331000.000000
90,83,3	63149408455000.000000
10,29	63150077506000.000000
17,86	63151801149000.000000
27,11	63152506708000.000000
60,75	63152519948000.000000
31,46	63152521500000.000000
29,14	63122120160000.000000
114,21	63122120580000.000000
83,36	63122123880000.000000
27,75,78,44	63123432600000.000000
77,21	63124628820000.000000
33,38,56	63133702600000.000000
44,10,21	63133852781000.000000
24,36	63134895017000.000000
103,55,36	63137842115000.000000
15,75	63138594300000.000000
0,57	63140947667000.000000
29,19	63143199886000.000000
10,90	63147072476000.000000
14	63103998540000.000000
26	63107639940000.000000
